waveform	Ch0		Gen	
t0	10/8/2021  14:49:36.743802		10/8/2021  14:49:36.743806	
delta t	8.000000E-6		8.000000E-6	

time[0]	Ch0	time[1]	Gen
10/8/2021  14:49:36.745826	1.991635E-1	10/8/2021  14:49:36.745830	1.648744E-1
10/8/2021  14:49:36.745834	1.986844E-1	10/8/2021  14:49:36.745838	1.646690E-1
10/8/2021  14:49:36.745842	1.993688E-1	10/8/2021  14:49:36.745846	1.646006E-1
10/8/2021  14:49:36.745850	1.988213E-1	10/8/2021  14:49:36.745854	1.648744E-1
10/8/2021  14:49:36.745858	1.982737E-1	10/8/2021  14:49:36.745862	1.646690E-1
10/8/2021  14:49:36.745866	1.982737E-1	10/8/2021  14:49:36.745870	1.647375E-1
10/8/2021  14:49:36.745874	1.990266E-1	10/8/2021  14:49:36.745878	1.646690E-1
10/8/2021  14:49:36.745882	1.986844E-1	10/8/2021  14:49:36.745886	1.646006E-1
10/8/2021  14:49:36.745890	1.987528E-1	10/8/2021  14:49:36.745894	1.648059E-1
10/8/2021  14:49:36.745898	1.984106E-1	10/8/2021  14:49:36.745902	1.646690E-1
10/8/2021  14:49:36.745906	1.981368E-1	10/8/2021  14:49:36.745910	1.648059E-1
10/8/2021  14:49:36.745914	1.992319E-1	10/8/2021  14:49:36.745918	1.647375E-1
10/8/2021  14:49:36.745922	1.990950E-1	10/8/2021  14:49:36.745926	1.646690E-1
10/8/2021  14:49:36.745930	1.986844E-1	10/8/2021  14:49:36.745934	1.646006E-1
10/8/2021  14:49:36.745938	1.988213E-1	10/8/2021  14:49:36.745942	1.647375E-1
10/8/2021  14:49:36.745946	1.988213E-1	10/8/2021  14:49:36.745950	1.646690E-1
10/8/2021  14:49:36.745954	1.984106E-1	10/8/2021  14:49:36.745958	1.649428E-1
10/8/2021  14:49:36.745962	1.989581E-1	10/8/2021  14:49:36.745966	1.646690E-1
10/8/2021  14:49:36.745970	1.982737E-1	10/8/2021  14:49:36.745974	1.648059E-1
10/8/2021  14:49:36.745978	1.986844E-1	10/8/2021  14:49:36.745982	1.645322E-1
10/8/2021  14:49:36.745986	1.989581E-1	10/8/2021  14:49:36.745990	1.648059E-1
10/8/2021  14:49:36.745994	1.984791E-1	10/8/2021  14:49:36.745998	1.647375E-1
10/8/2021  14:49:36.746002	1.993688E-1	10/8/2021  14:49:36.746006	1.646006E-1
10/8/2021  14:49:36.746010	1.988897E-1	10/8/2021  14:49:36.746014	1.646006E-1
10/8/2021  14:49:36.746018	1.988897E-1	10/8/2021  14:49:36.746022	1.647375E-1
10/8/2021  14:49:36.746026	1.988897E-1	10/8/2021  14:49:36.746030	1.648744E-1
10/8/2021  14:49:36.746034	1.990266E-1	10/8/2021  14:49:36.746038	1.648059E-1
10/8/2021  14:49:36.746042	1.992319E-1	10/8/2021  14:49:36.746046	1.648059E-1
