waveform	Ch0		Gen	
t0	3/4/2022  15:19:29.755203		3/4/2022  15:19:29.755213	
delta t	2.000000E-5		2.000000E-5	

time[0]	Ch0	time[1]	Gen
3/4/2022  15:19:29.757623	1.984184E-1	3/4/2022  15:19:29.757633	2.358920E-1
3/4/2022  15:19:29.757643	1.982132E-1	3/4/2022  15:19:29.757653	2.358236E-1
3/4/2022  15:19:29.757663	1.984184E-1	3/4/2022  15:19:29.757673	2.355500E-1
3/4/2022  15:19:29.757683	1.982132E-1	3/4/2022  15:19:29.757693	2.350030E-1
3/4/2022  15:19:29.757703	1.984868E-1	3/4/2022  15:19:29.757713	2.344559E-1
3/4/2022  15:19:29.757723	1.983500E-1	3/4/2022  15:19:29.757733	2.337037E-1
3/4/2022  15:19:29.757743	1.990338E-1	3/4/2022  15:19:29.757753	2.328147E-1
3/4/2022  15:19:29.757763	1.981448E-1	3/4/2022  15:19:29.757773	2.322677E-1
3/4/2022  15:19:29.757783	1.985551E-1	3/4/2022  15:19:29.757793	2.313787E-1
3/4/2022  15:19:29.757803	1.980081E-1	3/4/2022  15:19:29.757813	2.304214E-1
3/4/2022  15:19:29.757823	1.980765E-1	3/4/2022  15:19:29.757833	2.293956E-1
3/4/2022  15:19:29.757843	1.982132E-1	3/4/2022  15:19:29.757853	2.283015E-1
3/4/2022  15:19:29.757863	1.986919E-1	3/4/2022  15:19:29.757873	2.275493E-1
3/4/2022  15:19:29.757883	1.980765E-1	3/4/2022  15:19:29.757893	2.261133E-1
3/4/2022  15:19:29.757903	1.981448E-1	3/4/2022  15:19:29.757913	2.250875E-1
3/4/2022  15:19:29.757923	1.979397E-1	3/4/2022  15:19:29.757933	2.237883E-1
3/4/2022  15:19:29.757943	1.984184E-1	3/4/2022  15:19:29.757953	2.225574E-1
3/4/2022  15:19:29.757963	1.980765E-1	3/4/2022  15:19:29.757973	2.215316E-1
3/4/2022  15:19:29.757983	1.980765E-1	3/4/2022  15:19:29.757993	2.202324E-1
3/4/2022  15:19:29.758003	1.980765E-1	3/4/2022  15:19:29.758013	2.188647E-1
3/4/2022  15:19:29.758023	1.981448E-1	3/4/2022  15:19:29.758033	2.175655E-1
3/4/2022  15:19:29.758043	1.988287E-1	3/4/2022  15:19:29.758053	2.158559E-1
3/4/2022  15:19:29.758063	1.983500E-1	3/4/2022  15:19:29.758073	2.146250E-1
3/4/2022  15:19:29.758083	1.986235E-1	3/4/2022  15:19:29.758093	2.131890E-1
3/4/2022  15:19:29.758103	1.975978E-1	3/4/2022  15:19:29.758113	2.120949E-1
3/4/2022  15:19:29.758123	1.980765E-1	3/4/2022  15:19:29.758133	2.106588E-1
3/4/2022  15:19:29.758143	1.981448E-1	3/4/2022  15:19:29.758153	2.090860E-1
3/4/2022  15:19:29.758163	1.981448E-1	3/4/2022  15:19:29.758173	2.077868E-1
3/4/2022  15:19:29.758183	1.980765E-1	3/4/2022  15:19:29.758193	2.063507E-1
3/4/2022  15:19:29.758203	1.984868E-1	3/4/2022  15:19:29.758213	2.050515E-1
3/4/2022  15:19:29.758223	1.987603E-1	3/4/2022  15:19:29.758233	2.038206E-1
3/4/2022  15:19:29.758243	1.982816E-1	3/4/2022  15:19:29.758253	2.024529E-1
3/4/2022  15:19:29.758263	1.979397E-1	3/4/2022  15:19:29.758273	2.012220E-1
3/4/2022  15:19:29.758283	1.981448E-1	3/4/2022  15:19:29.758293	1.997860E-1
3/4/2022  15:19:29.758303	1.981448E-1	3/4/2022  15:19:29.758313	1.984868E-1
3/4/2022  15:19:29.758323	1.984868E-1	3/4/2022  15:19:29.758333	1.973926E-1
3/4/2022  15:19:29.758343	1.981448E-1	3/4/2022  15:19:29.758353	1.963669E-1
3/4/2022  15:19:29.758363	1.984184E-1	3/4/2022  15:19:29.758373	1.947941E-1
3/4/2022  15:19:29.758383	1.982132E-1	3/4/2022  15:19:29.758393	1.939051E-1
3/4/2022  15:19:29.758403	1.981448E-1	3/4/2022  15:19:29.758413	1.926059E-1
3/4/2022  15:19:29.758423	1.982132E-1	3/4/2022  15:19:29.758433	1.917169E-1
3/4/2022  15:19:29.758443	1.984868E-1	3/4/2022  15:19:29.758453	1.906228E-1
3/4/2022  15:19:29.758463	1.980081E-1	3/4/2022  15:19:29.758473	1.895970E-1
3/4/2022  15:19:29.758483	1.989654E-1	3/4/2022  15:19:29.758493	1.886397E-1
3/4/2022  15:19:29.758503	1.984184E-1	3/4/2022  15:19:29.758513	1.878191E-1
3/4/2022  15:19:29.758523	1.981448E-1	3/4/2022  15:19:29.758533	1.866566E-1
3/4/2022  15:19:29.758543	1.983500E-1	3/4/2022  15:19:29.758553	1.857676E-1
