waveform	Ch0		Gen	
t0	4/22/2022  14:14:10.050150		4/22/2022  14:14:10.050152	
delta t	5.000000E-6		5.000000E-6	

time[0]	Ch0	time[1]	Gen
4/22/2022  14:14:10.050810	-7.086467E-2	4/22/2022  14:14:10.050812	3.928124E-1
4/22/2022  14:14:10.050815	-6.988782E-2	4/22/2022  14:14:10.050817	3.931380E-1
4/22/2022  14:14:10.050820	-6.988782E-2	4/22/2022  14:14:10.050822	3.924868E-1
4/22/2022  14:14:10.050825	-7.021344E-2	4/22/2022  14:14:10.050827	3.921611E-1
4/22/2022  14:14:10.050830	-6.988782E-2	4/22/2022  14:14:10.050832	3.928124E-1
4/22/2022  14:14:10.050835	-7.021344E-2	4/22/2022  14:14:10.050837	3.928124E-1
4/22/2022  14:14:10.050840	-6.923659E-2	4/22/2022  14:14:10.050842	3.928124E-1
4/22/2022  14:14:10.050845	-7.021344E-2	4/22/2022  14:14:10.050847	3.928124E-1
4/22/2022  14:14:10.050850	-7.053905E-2	4/22/2022  14:14:10.050852	3.934636E-1
4/22/2022  14:14:10.050855	-7.151590E-2	4/22/2022  14:14:10.050857	3.918355E-1
4/22/2022  14:14:10.050860	-6.923659E-2	4/22/2022  14:14:10.050862	3.934636E-1
4/22/2022  14:14:10.050865	-7.021344E-2	4/22/2022  14:14:10.050867	3.941148E-1
4/22/2022  14:14:10.050870	-6.988782E-2	4/22/2022  14:14:10.050872	3.918355E-1
4/22/2022  14:14:10.050875	-7.021344E-2	4/22/2022  14:14:10.050877	3.928124E-1
4/22/2022  14:14:10.050880	-6.956221E-2	4/22/2022  14:14:10.050882	3.931380E-1
4/22/2022  14:14:10.050885	-7.053905E-2	4/22/2022  14:14:10.050887	3.934636E-1
4/22/2022  14:14:10.050890	-7.119029E-2	4/22/2022  14:14:10.050892	3.934636E-1
4/22/2022  14:14:10.050895	-7.053905E-2	4/22/2022  14:14:10.050897	3.934636E-1
4/22/2022  14:14:10.050900	-6.956221E-2	4/22/2022  14:14:10.050902	3.928124E-1
4/22/2022  14:14:10.050905	-7.053905E-2	4/22/2022  14:14:10.050907	3.928124E-1
4/22/2022  14:14:10.050910	-6.956221E-2	4/22/2022  14:14:10.050912	3.931380E-1
4/22/2022  14:14:10.050915	-6.988782E-2	4/22/2022  14:14:10.050917	3.924868E-1
4/22/2022  14:14:10.050920	-7.021344E-2	4/22/2022  14:14:10.050922	3.918355E-1
4/22/2022  14:14:10.050925	-6.988782E-2	4/22/2022  14:14:10.050927	3.934636E-1
4/22/2022  14:14:10.050930	-7.021344E-2	4/22/2022  14:14:10.050932	3.931380E-1
4/22/2022  14:14:10.050935	-6.988782E-2	4/22/2022  14:14:10.050937	3.918355E-1
4/22/2022  14:14:10.050940	-6.923659E-2	4/22/2022  14:14:10.050942	3.931380E-1
4/22/2022  14:14:10.050945	-7.021344E-2	4/22/2022  14:14:10.050947	3.937892E-1
4/22/2022  14:14:10.050950	-6.956221E-2	4/22/2022  14:14:10.050952	3.931380E-1
4/22/2022  14:14:10.050955	-6.988782E-2	4/22/2022  14:14:10.050957	3.924868E-1
4/22/2022  14:14:10.050960	-6.923659E-2	4/22/2022  14:14:10.050962	3.928124E-1
4/22/2022  14:14:10.050965	-6.988782E-2	4/22/2022  14:14:10.050967	3.928124E-1
4/22/2022  14:14:10.050970	-7.053905E-2	4/22/2022  14:14:10.050972	3.928124E-1
4/22/2022  14:14:10.050975	-7.021344E-2	4/22/2022  14:14:10.050977	3.928124E-1
4/22/2022  14:14:10.050980	-6.988782E-2	4/22/2022  14:14:10.050982	3.924868E-1
4/22/2022  14:14:10.050985	-7.053905E-2	4/22/2022  14:14:10.050987	3.921611E-1
4/22/2022  14:14:10.050990	-6.923659E-2	4/22/2022  14:14:10.050992	3.937892E-1
4/22/2022  14:14:10.050995	-7.021344E-2	4/22/2022  14:14:10.050997	3.928124E-1
4/22/2022  14:14:10.051000	-6.988782E-2	4/22/2022  14:14:10.051002	3.924868E-1
4/22/2022  14:14:10.051005	-6.988782E-2	4/22/2022  14:14:10.051007	3.928124E-1
4/22/2022  14:14:10.051010	-6.956221E-2	4/22/2022  14:14:10.051012	3.931380E-1
4/22/2022  14:14:10.051015	-6.956221E-2	4/22/2022  14:14:10.051017	3.918355E-1
4/22/2022  14:14:10.051020	-7.053905E-2	4/22/2022  14:14:10.051022	3.931380E-1
4/22/2022  14:14:10.051025	-7.021344E-2	4/22/2022  14:14:10.051027	3.934636E-1
4/22/2022  14:14:10.051030	-7.053905E-2	4/22/2022  14:14:10.051032	3.924868E-1
4/22/2022  14:14:10.051035	-7.021344E-2	4/22/2022  14:14:10.051037	3.931380E-1
4/22/2022  14:14:10.051040	-7.021344E-2	4/22/2022  14:14:10.051042	3.934636E-1
4/22/2022  14:14:10.051045	-6.988782E-2	4/22/2022  14:14:10.051047	3.937892E-1
4/22/2022  14:14:10.051050	-7.119029E-2	4/22/2022  14:14:10.051052	3.931380E-1
4/22/2022  14:14:10.051055	-6.956221E-2	4/22/2022  14:14:10.051057	3.934636E-1
4/22/2022  14:14:10.051060	-6.923659E-2	4/22/2022  14:14:10.051062	3.928124E-1
4/22/2022  14:14:10.051065	-6.988782E-2	4/22/2022  14:14:10.051067	3.921611E-1
4/22/2022  14:14:10.051070	-6.923659E-2	4/22/2022  14:14:10.051072	3.931380E-1
4/22/2022  14:14:10.051075	-6.988782E-2	4/22/2022  14:14:10.051077	3.931380E-1
4/22/2022  14:14:10.051080	-7.086467E-2	4/22/2022  14:14:10.051082	3.924868E-1
4/22/2022  14:14:10.051085	-6.988782E-2	4/22/2022  14:14:10.051087	3.931380E-1
4/22/2022  14:14:10.051090	-7.086467E-2	4/22/2022  14:14:10.051092	3.934636E-1
4/22/2022  14:14:10.051095	-6.988782E-2	4/22/2022  14:14:10.051097	3.924868E-1
4/22/2022  14:14:10.051100	-6.956221E-2	4/22/2022  14:14:10.051102	3.934636E-1
4/22/2022  14:14:10.051105	-7.021344E-2	4/22/2022  14:14:10.051107	3.931380E-1
4/22/2022  14:14:10.051110	-7.021344E-2	4/22/2022  14:14:10.051112	3.928124E-1
4/22/2022  14:14:10.051115	-7.021344E-2	4/22/2022  14:14:10.051117	3.934636E-1
4/22/2022  14:14:10.051120	-7.021344E-2	4/22/2022  14:14:10.051122	3.937892E-1
4/22/2022  14:14:10.051125	-6.956221E-2	4/22/2022  14:14:10.051127	3.921611E-1
4/22/2022  14:14:10.051130	-6.956221E-2	4/22/2022  14:14:10.051132	3.934636E-1
4/22/2022  14:14:10.051135	-7.021344E-2	4/22/2022  14:14:10.051137	3.918355E-1
4/22/2022  14:14:10.051140	-6.988782E-2	4/22/2022  14:14:10.051142	3.921611E-1
4/22/2022  14:14:10.051145	-6.923659E-2	4/22/2022  14:14:10.051147	3.918355E-1
4/22/2022  14:14:10.051150	-7.021344E-2	4/22/2022  14:14:10.051152	3.931380E-1
4/22/2022  14:14:10.051155	-6.891097E-2	4/22/2022  14:14:10.051157	3.921611E-1
4/22/2022  14:14:10.051160	-6.923659E-2	4/22/2022  14:14:10.051162	3.928124E-1
4/22/2022  14:14:10.051165	-7.021344E-2	4/22/2022  14:14:10.051167	3.928124E-1
4/22/2022  14:14:10.051170	-6.988782E-2	4/22/2022  14:14:10.051172	3.921611E-1
4/22/2022  14:14:10.051175	-6.956221E-2	4/22/2022  14:14:10.051177	3.915099E-1
4/22/2022  14:14:10.051180	-6.956221E-2	4/22/2022  14:14:10.051182	3.934636E-1
