waveform	Ch0		Gen	
t0	2/11/2022  14:55:10.653318		2/11/2022  14:55:10.653330	
delta t	4.000000E-5		4.000000E-5	

time[0]	Ch0	time[1]	Gen
2/11/2022  14:55:10.657798	-1.489446E-3	2/11/2022  14:55:10.657810	3.851470E-1
2/11/2022  14:55:10.657838	-2.141447E-3	2/11/2022  14:55:10.657850	3.828650E-1
2/11/2022  14:55:10.657878	-1.815446E-3	2/11/2022  14:55:10.657890	3.786270E-1
2/11/2022  14:55:10.657918	-2.467447E-3	2/11/2022  14:55:10.657930	3.763450E-1
2/11/2022  14:55:10.657958	-1.489446E-3	2/11/2022  14:55:10.657970	3.734110E-1
2/11/2022  14:55:10.657998	-2.793447E-3	2/11/2022  14:55:10.658010	3.698250E-1
2/11/2022  14:55:10.658038	-1.163445E-3	2/11/2022  14:55:10.658050	3.672170E-1
2/11/2022  14:55:10.658078	-1.489446E-3	2/11/2022  14:55:10.658090	3.639570E-1
2/11/2022  14:55:10.658118	-1.815446E-3	2/11/2022  14:55:10.658130	3.610230E-1
2/11/2022  14:55:10.658158	-2.141447E-3	2/11/2022  14:55:10.658170	3.584150E-1
2/11/2022  14:55:10.658198	-2.467447E-3	2/11/2022  14:55:10.658210	3.558070E-1
2/11/2022  14:55:10.658238	-1.489446E-3	2/11/2022  14:55:10.658250	3.528730E-1
2/11/2022  14:55:10.658278	-1.489446E-3	2/11/2022  14:55:10.658290	3.492870E-1
2/11/2022  14:55:10.658318	-2.467447E-3	2/11/2022  14:55:10.658330	3.470050E-1
2/11/2022  14:55:10.658358	-2.141447E-3	2/11/2022  14:55:10.658370	3.443970E-1
2/11/2022  14:55:10.658398	-2.141447E-3	2/11/2022  14:55:10.658410	3.411370E-1
2/11/2022  14:55:10.658438	-1.815446E-3	2/11/2022  14:55:10.658450	3.385290E-1
2/11/2022  14:55:10.658478	-2.141447E-3	2/11/2022  14:55:10.658490	3.362470E-1
2/11/2022  14:55:10.658518	-1.163445E-3	2/11/2022  14:55:10.658530	3.329870E-1
2/11/2022  14:55:10.658558	-2.141447E-3	2/11/2022  14:55:10.658570	3.303790E-1
2/11/2022  14:55:10.658598	-2.467447E-3	2/11/2022  14:55:10.658610	3.274450E-1
2/11/2022  14:55:10.658638	-3.119448E-3	2/11/2022  14:55:10.658650	3.251630E-1
2/11/2022  14:55:10.658678	-2.141447E-3	2/11/2022  14:55:10.658690	3.225550E-1
2/11/2022  14:55:10.658718	-2.141447E-3	2/11/2022  14:55:10.658730	3.202730E-1
2/11/2022  14:55:10.658758	-1.815446E-3	2/11/2022  14:55:10.658770	3.170130E-1
2/11/2022  14:55:10.658798	-2.141447E-3	2/11/2022  14:55:10.658810	3.147310E-1
2/11/2022  14:55:10.658838	-1.489446E-3	2/11/2022  14:55:10.658850	3.131010E-1
2/11/2022  14:55:10.658878	-2.141447E-3	2/11/2022  14:55:10.658890	3.095150E-1
2/11/2022  14:55:10.658918	-2.467447E-3	2/11/2022  14:55:10.658930	3.065809E-1
2/11/2022  14:55:10.658958	-1.815446E-3	2/11/2022  14:55:10.658970	3.046249E-1
2/11/2022  14:55:10.658998	-2.141447E-3	2/11/2022  14:55:10.659010	3.023429E-1
2/11/2022  14:55:10.659038	-1.815446E-3	2/11/2022  14:55:10.659050	2.994089E-1
2/11/2022  14:55:10.659078	-2.467447E-3	2/11/2022  14:55:10.659090	2.977789E-1
2/11/2022  14:55:10.659118	-2.141447E-3	2/11/2022  14:55:10.659130	2.951709E-1
2/11/2022  14:55:10.659158	-1.815446E-3	2/11/2022  14:55:10.659170	2.928889E-1
2/11/2022  14:55:10.659198	-1.489446E-3	2/11/2022  14:55:10.659210	2.906069E-1
2/11/2022  14:55:10.659238	-2.467447E-3	2/11/2022  14:55:10.659250	2.879989E-1
2/11/2022  14:55:10.659278	-2.467447E-3	2/11/2022  14:55:10.659290	2.847389E-1
2/11/2022  14:55:10.659318	-1.163445E-3	2/11/2022  14:55:10.659330	2.821309E-1
2/11/2022  14:55:10.659358	-1.815446E-3	2/11/2022  14:55:10.659370	2.814789E-1
2/11/2022  14:55:10.659398	-2.467447E-3	2/11/2022  14:55:10.659410	2.788709E-1
2/11/2022  14:55:10.659438	-3.119448E-3	2/11/2022  14:55:10.659450	2.769149E-1
2/11/2022  14:55:10.659478	-2.467447E-3	2/11/2022  14:55:10.659490	2.743069E-1
2/11/2022  14:55:10.659518	-2.793447E-3	2/11/2022  14:55:10.659530	2.726769E-1
2/11/2022  14:55:10.659558	-2.467447E-3	2/11/2022  14:55:10.659570	2.700689E-1
2/11/2022  14:55:10.659598	-2.141447E-3	2/11/2022  14:55:10.659610	2.677869E-1
2/11/2022  14:55:10.659638	-2.141447E-3	2/11/2022  14:55:10.659650	2.651789E-1
2/11/2022  14:55:10.659678	-1.815446E-3	2/11/2022  14:55:10.659690	2.628969E-1
2/11/2022  14:55:10.659718	-1.163445E-3	2/11/2022  14:55:10.659730	2.612669E-1
2/11/2022  14:55:10.659758	-2.467447E-3	2/11/2022  14:55:10.659770	2.589849E-1
2/11/2022  14:55:10.659798	-2.467447E-3	2/11/2022  14:55:10.659810	2.573549E-1
2/11/2022  14:55:10.659838	-2.141447E-3	2/11/2022  14:55:10.659850	2.553989E-1
2/11/2022  14:55:10.659878	-1.815446E-3	2/11/2022  14:55:10.659890	2.534429E-1
2/11/2022  14:55:10.659918	-2.467447E-3	2/11/2022  14:55:10.659930	2.508349E-1
2/11/2022  14:55:10.659958	-1.815446E-3	2/11/2022  14:55:10.659970	2.492049E-1
2/11/2022  14:55:10.659998	-2.141447E-3	2/11/2022  14:55:10.660010	2.472489E-1
